"logID","fightID","duration_s","f_kill","f_logNote3","logStatus","averageItemLevel","f_special","Cast_Seq","timestamp_s","hitPoints","x","y","special"
"Dy3vdbKQ18W9k4nh",8,145,"Kill","Execution","One-shot",248.240005493164,"SoL",3,134.945,2302748,-15785,58394,NA
"MgGLh8crFAVnKv7H",6,129,"Kill","Exec. & Speed","One-shot",247,"SoL",1,45.004,27281659,-17057,58138,NA
"MgGLh8crFAVnKv7H",6,129,"Kill","Exec. & Speed","One-shot",247,"DV",2,96.024,15221881,-17290,57961,NA
"ZQbaHDg4KGJ7mPXy",4,376,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"SoD",1,44.972,23881094,-15561,58219,NA
"ZQbaHDg4KGJ7mPXy",4,376,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"DV",2,96.001,29431317,-15561,58219,NA
"ZQbaHDg4KGJ7mPXy",4,376,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"LV",3,140.952,14754773,-15655,58032,NA
"ZQbaHDg4KGJ7mPXy",4,376,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"SoL",4,179.953,3242849,-15655,58032,NA
"ZQbaHDg4KGJ7mPXy",4,376,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"SoL",5,224.956,14445476,-15655,58032,NA
"ZQbaHDg4KGJ7mPXy",4,376,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"DV",6,275.983,24236790,-15561,58219,NA
"ZQbaHDg4KGJ7mPXy",4,376,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"LV",7,320.951,12197209,-15655,58032,NA
"ZQbaHDg4KGJ7mPXy",4,376,"Wipe","Execution","Log w/ wipe(s)",249.399993896484,"SoD",8,359.967,6118807,-15561,58219,NA
"ZQbaHDg4KGJ7mPXy",5,141,"Kill","Execution","Log w/ wipe(s)",249.399993896484,"SoD",1,45.006,23598511,-15794,57394,NA
"ZQbaHDg4KGJ7mPXy",5,141,"Kill","Execution","Log w/ wipe(s)",249.399993896484,"SoL",2,89.98,14680662,-15855,57922,NA
"ZQbaHDg4KGJ7mPXy",5,141,"Kill","Execution","Log w/ wipe(s)",249.399993896484,"DV",3,140.987,232819,-15794,57394,NA
"LyKZhGXjvrxc7CqQ",5,130,"Kill","Execution","One-shot",244.360000610352,"LV",1,50.967,23400875,-16785,58448,NA
"LyKZhGXjvrxc7CqQ",5,130,"Kill","Execution","One-shot",244.360000610352,"DV",2,95.998,13161960,-16946,58155,NA
"H2j9wnLkvtXfBWyZ",6,144,"Kill","Execution","One-shot",244.839996337891,"SoL",1,44.947,24544546,-16784,58454,NA
"H2j9wnLkvtXfBWyZ",6,144,"Kill","Execution","One-shot",244.839996337891,"SoD",2,89.93,13248557,-16508,58334,NA
"H2j9wnLkvtXfBWyZ",6,144,"Kill","Execution","One-shot",244.839996337891,"DV",3,140.962,1000141,-16508,58334,NA
"6BF8YGh2nbtDCVdf",6,130,"Kill","Exec. & Speed","One-shot",249.559997558594,"SoL",1,44.967,27059915,-16309,58416,NA
"6BF8YGh2nbtDCVdf",6,130,"Kill","Exec. & Speed","One-shot",249.559997558594,"DV",2,95.992,13138766,-16162,58123,NA
"bzpxy7D2r8XRGKvZ",4,139,"Kill","Execution","One-shot",247.440002441406,"SoD",1,44.984,24598867,-16078,54438,NA
"bzpxy7D2r8XRGKvZ",4,139,"Kill","Execution","One-shot",247.440002441406,"DV",2,96.028,12378712,-16078,54438,NA
"bqt4HrfC9RZ7hkpB",6,140,"Kill","Execution","One-shot",247.360000610352,"SoD",1,45.04,26991974,-16502,58240,NA
"bqt4HrfC9RZ7hkpB",6,140,"Kill","Execution","One-shot",247.360000610352,"DV",2,96.079,13414854,-16502,58240,NA
"bqt4HrfC9RZ7hkpB",6,140,"Kill","Execution","One-shot",247.360000610352,"SoL",3,135.015,1052521,-16962,58402,NA
"6QyXj3J47KZrRTAG",8,144,"Kill","Execution","One-shot",249.625,"SoD",1,44.992,25208444,-16745,58339,NA
"6QyXj3J47KZrRTAG",8,144,"Kill","Execution","One-shot",249.625,"DV",2,96.045,15040673,-16745,58339,NA
"6QyXj3J47KZrRTAG",8,144,"Kill","Execution","One-shot",249.625,"SoL",3,134.99,2876401,-16563,58451,NA
"gPwakqV92ZrnChbD",4,158,"Kill","Execution","One-shot",244.520004272461,"LV",1,50.998,26348548,-11768,58258,NA
"gPwakqV92ZrnChbD",4,158,"Kill","Execution","One-shot",244.520004272461,"SoL",2,89.991,17009244,-11768,58258,NA
"gPwakqV92ZrnChbD",4,158,"Kill","Execution","One-shot",244.520004272461,"DV",3,141.01,7073855,-11981,57772,NA
"Y9QhdGB3MV1mbXAv",8,136,"Kill","Execution","One-shot",247.279998779297,"DV",1,50.997,23077794,-16964,58329,NA
"Y9QhdGB3MV1mbXAv",8,136,"Kill","Execution","One-shot",247.279998779297,"SoL",2,90.003,12820387,-16785,58448,NA
"Y9QhdGB3MV1mbXAv",8,136,"Kill","Execution","One-shot",247.279998779297,"SoD",3,135.008,526800,-16964,58329,NA
"ftxMB82kGz4VWTR3",6,129,"Kill","Execution","One-shot",247.399993896484,"SoD",1,45.006,24031429,-16741,58095,NA
"ftxMB82kGz4VWTR3",6,129,"Kill","Execution","One-shot",247.399993896484,"DV",2,96.042,10654130,-16741,58095,NA
"Vbj38NJA2XgyPamh",6,144,"Kill","Execution","One-shot",247.600006103516,"SoL",1,45.005,25566387,-16124,57605,NA
"Vbj38NJA2XgyPamh",6,144,"Kill","Execution","One-shot",247.600006103516,"DV",2,96.024,13305232,-16179,56959,NA
"Vbj38NJA2XgyPamh",6,144,"Kill","Execution","One-shot",247.600006103516,"SoD",3,135.018,1944785,-16179,56959,NA
"AKNf1pa87Dk3jTX9",6,131,"Kill","Exec. & Speed","One-shot",246.279998779297,"DV",1,50.983,21589277,-16496,58497,NA
"AKNf1pa87Dk3jTX9",6,131,"Kill","Exec. & Speed","One-shot",246.279998779297,"SoL",2,89.98,10857552,-16647,58441,NA
"ajbgyzqwLcxNnG6P",6,135,"Kill","Execution","One-shot",248.919998168945,"LV",1,50.987,25585846,-17049,58696,NA
"ajbgyzqwLcxNnG6P",6,135,"Kill","Execution","One-shot",248.919998168945,"SoL",2,89.975,14973709,-17049,58696,NA
"9T7FK2wtcZ4bNdhn",10,260,"Wipe","Exec. & Speed","Log w/ wipe(s)",248.160003662109,"SoD",1,44.997,26303904,-16696,58325,NA
"9T7FK2wtcZ4bNdhn",10,260,"Wipe","Exec. & Speed","Log w/ wipe(s)",248.160003662109,"LV",2,95.986,13888816,-16679,58704,NA
"9T7FK2wtcZ4bNdhn",10,260,"Wipe","Exec. & Speed","Log w/ wipe(s)",248.160003662109,"SoL",3,135.001,8900129,-16901,53849,NA
"9T7FK2wtcZ4bNdhn",10,260,"Wipe","Exec. & Speed","Log w/ wipe(s)",248.160003662109,"DV",4,185.992,22656332,-17255,53952,NA
"9T7FK2wtcZ4bNdhn",10,260,"Wipe","Exec. & Speed","Log w/ wipe(s)",248.160003662109,"SoD",5,224.977,18255883,-16874,58496,NA
"9T7FK2wtcZ4bNdhn",11,132,"Kill","Exec. & Speed","Log w/ wipe(s)",248.160003662109,"LV",1,51.008,25134282,-16632,54065,NA
"9T7FK2wtcZ4bNdhn",11,132,"Kill","Exec. & Speed","Log w/ wipe(s)",248.160003662109,"SoL",2,89.998,10484305,-16632,54065,NA
"TvfZ6wqVMK782NAd",6,127,"Kill","Exec. & Speed","One-shot",247.600006103516,"SoD",1,44.993,24419983,-16558,57484,NA
"TvfZ6wqVMK782NAd",6,127,"Kill","Exec. & Speed","One-shot",247.600006103516,"DV",2,95.98,12304634,-16558,57484,NA
"XARrPQY1v7hCq93d",7,130,"Kill","Exec. & Speed","One-shot",249.800003051758,"LV",1,50.974,22973990,-16328,54553,NA
"XARrPQY1v7hCq93d",7,130,"Kill","Exec. & Speed","One-shot",249.800003051758,"DV",2,96.019,11284505,-16253,54839,NA
"1BYQKj7wAgDvzNyb",6,147,"Kill","Execution","One-shot",248,"SoD",1,44.969,24836716,-16997,54187,NA
"1BYQKj7wAgDvzNyb",6,147,"Kill","Execution","One-shot",248,"DV",2,95.987,13310774,-16997,54187,NA
"1BYQKj7wAgDvzNyb",6,147,"Kill","Execution","One-shot",248,"SoL",3,134.937,3461115,-16667,58522,NA
"1BYQKj7wAgDvzNyb",14,145,"Kill","Execution","One-shot",249.039993286133,"SoD",1,44.982,23898980,-16559,54161,NA
"1BYQKj7wAgDvzNyb",14,145,"Kill","Execution","One-shot",249.039993286133,"DV",2,96.002,11689561,-16559,54161,NA
"1BYQKj7wAgDvzNyb",14,145,"Kill","Execution","One-shot",249.039993286133,"SoL",3,134.937,2249484,-16250,58326,NA
"hbWFK8X31MpckrTx",6,142,"Kill","Execution","One-shot",248.600006103516,"SoD",1,44.991,24623592,-16391,58449,NA
"hbWFK8X31MpckrTx",6,142,"Kill","Execution","One-shot",248.600006103516,"SoL",2,89.967,14330088,-16383,58255,NA
"hbWFK8X31MpckrTx",6,142,"Kill","Execution","One-shot",248.600006103516,"DV",3,140.981,453942,-16391,58449,NA
"tdFHP6qjrmNvb9w4",14,131,"Kill","Exec. & Speed","One-shot",248,"SoL",1,44.97,23992930,-16699,58421,NA
"tdFHP6qjrmNvb9w4",14,131,"Kill","Exec. & Speed","One-shot",248,"DV",2,96.052,11055600,-16890,58416,NA
"AD7rKkwfy4W2X6HV",6,124,"Kill","Exec. & Speed","One-shot",250.520004272461,"SoL",1,44.892,23719750,-16785,58448,NA
"AD7rKkwfy4W2X6HV",6,124,"Kill","Exec. & Speed","One-shot",250.520004272461,"DV",2,95.931,9719650,-16729,58282,NA
"g1FXyf9Z2JmnrR74",6,139,"Kill","Execution","One-shot",245.479995727539,"SoD",1,44.992,27736740,-14710,54702,NA
"g1FXyf9Z2JmnrR74",6,139,"Kill","Execution","One-shot",245.479995727539,"LV",2,95.994,16570457,-14454,54883,NA
"g1FXyf9Z2JmnrR74",6,139,"Kill","Execution","One-shot",245.479995727539,"SoL",3,134.983,1403856,-14454,54883,NA
"KWArX2ap94G1wRvf",6,131,"Kill","Execution","One-shot",247.520004272461,"SoD",1,45.002,26156426,-16403,58198,NA
"KWArX2ap94G1wRvf",6,131,"Kill","Execution","One-shot",247.520004272461,"DV",2,96.017,11995831,-16403,58198,NA
"paryxb7PqTtg8Hch",6,129,"Kill","Exec. & Speed","One-shot",249.160003662109,"SoL",1,44.985,23443260,-16562,58129,NA
"paryxb7PqTtg8Hch",6,129,"Kill","Exec. & Speed","One-shot",249.160003662109,"DV",2,95.98,10727634,-16635,58482,NA
"XhMqzJ8xZaYpCLHn",8,145,"Kill","Execution","One-shot",247.279998779297,"SoL",1,44.975,27116430,-16562,58483,NA
"XhMqzJ8xZaYpCLHn",8,145,"Kill","Execution","One-shot",247.279998779297,"SoD",2,90.006,15992751,-16874,58089,NA
"XhMqzJ8xZaYpCLHn",8,145,"Kill","Execution","One-shot",247.279998779297,"DV",3,140.982,1357200,-16874,58089,NA
"7VNkM2HAn4FjQXhb",12,131,"Kill","Exec. & Speed","One-shot",248,"LV",1,50.969,23521560,-16099,58324,NA
"7VNkM2HAn4FjQXhb",12,131,"Kill","Exec. & Speed","One-shot",248,"DV",2,95.986,13104760,-16333,58084,NA
"ThaK1LGtzj4PkxBD",6,133,"Kill","Exec. & Speed","One-shot",248.479995727539,"SoD",1,44.992,26127178,-15099,56879,NA
"ThaK1LGtzj4PkxBD",6,133,"Kill","Exec. & Speed","One-shot",248.479995727539,"DV",2,96.015,12746129,-15099,56879,NA
"gpBJVRx89Tqc7bfY",7,132,"Kill","Exec. & Speed","One-shot",248.039993286133,"SoL",1,44.895,24545991,-16271,58453,NA
"gpBJVRx89Tqc7bfY",7,132,"Kill","Exec. & Speed","One-shot",248.039993286133,"DV",2,95.925,12083681,-16060,58378,NA
"BN68KQv1DdP3fLmh",6,150,"Kill","Execution","One-shot",249.520004272461,"SoL",1,44.956,27741574,-14841,58954,NA
"BN68KQv1DdP3fLmh",6,150,"Kill","Execution","One-shot",249.520004272461,"DV",2,95.999,16409534,-15113,59303,NA
"BN68KQv1DdP3fLmh",6,150,"Kill","Execution","One-shot",249.520004272461,"SoD",3,134.955,4854650,-15066,59096,NA
"KArBqhwR6tHZc4GJ",6,142,"Kill","Execution","One-shot",248.160003662109,"SoL",1,45.015,25563219,-16785,58448,NA
"KArBqhwR6tHZc4GJ",6,142,"Kill","Execution","One-shot",248.160003662109,"DV",2,96.035,13944681,-16655,58016,NA
"KArBqhwR6tHZc4GJ",6,142,"Kill","Execution","One-shot",248.160003662109,"SoD",3,135.029,1916817,-16655,58016,NA
"9f1Jbt8QWXkzKqRC",8,133,"Kill","Execution","One-shot",248.399993896484,"SoD",1,44.991,23830273,-14101,56713,NA
"9f1Jbt8QWXkzKqRC",8,133,"Kill","Execution","One-shot",248.399993896484,"DV",2,96.041,11712363,-14257,56555,NA
"9f1Jbt8QWXkzKqRC",30,151,"Kill","Execution","One-shot",247.800003051758,"DV",1,51.02,23711015,-14580,57753,NA
"9f1Jbt8QWXkzKqRC",30,151,"Kill","Execution","One-shot",247.800003051758,"SoD",2,90.047,14178924,-14580,57753,NA
"9f1Jbt8QWXkzKqRC",30,151,"Kill","Execution","One-shot",247.800003051758,"LV",3,141.012,2846780,-14419,57855,NA
"atMJ94zFxGj8mXHC",6,136,"Kill","Execution","One-shot",246.119995117188,"SoD",1,44.967,26970721,-16555,54145,NA
"atMJ94zFxGj8mXHC",6,136,"Kill","Execution","One-shot",246.119995117188,"LV",2,95.952,14747575,-16637,53835,NA
"cXqb38LRZ9F2kyKW",7,138,"Kill","Execution","One-shot",246,"SoL",1,44.959,27750367,-16000,58434,NA
"cXqb38LRZ9F2kyKW",7,138,"Kill","Execution","One-shot",246,"DV",2,96.016,16296596,-16376,58540,NA
"cXqb38LRZ9F2kyKW",7,138,"Kill","Execution","One-shot",246,"SoD",3,134.984,1164172,-16376,58540,NA
"TWnkD6FZCmgJGVpw",6,147,"Kill","Execution","One-shot",246.160003662109,"SoD",1,44.998,25475694,-16302,58400,NA
"TWnkD6FZCmgJGVpw",6,147,"Kill","Execution","One-shot",246.160003662109,"DV",2,96.01,14772185,-15909,58315,NA
"TWnkD6FZCmgJGVpw",6,147,"Kill","Execution","One-shot",246.160003662109,"SoL",3,134.979,3197433,-16100,58641,NA
"rBncP68ghzDR1aAJ",6,130,"Kill","Exec. & Speed","One-shot",248.759994506836,"SoL",1,44.953,23723433,-16197,58151,NA
"rBncP68ghzDR1aAJ",6,130,"Kill","Exec. & Speed","One-shot",248.759994506836,"DV",2,95.98,10812571,-16498,57804,NA
"myjxq3BRQGPzM7Fn",6,133,"Kill","Execution","One-shot",244.919998168945,"SoD",1,44.996,25674086,-16283,57692,NA
"myjxq3BRQGPzM7Fn",6,133,"Kill","Execution","One-shot",244.919998168945,"DV",2,96.008,13960895,-16283,57692,NA
"abqQvdGhLAxP4tw7",9,124,"Wipe","Exec. & Speed","Log w/ wipe(s)",245.839996337891,"SoD",1,45.039,24854354,-17020,58154,NA
"abqQvdGhLAxP4tw7",9,124,"Wipe","Exec. & Speed","Log w/ wipe(s)",245.839996337891,"LV",2,96.03,30977812,-16913,57469,NA
"abqQvdGhLAxP4tw7",10,129,"Kill","Exec. & Speed","Log w/ wipe(s)",245.839996337891,"SoL",1,44.994,24686252,-16625,58024,NA
"abqQvdGhLAxP4tw7",10,129,"Kill","Exec. & Speed","Log w/ wipe(s)",245.839996337891,"DV",2,95.999,12201705,-16723,58299,NA
"Jpy1cQC9DTnmwgFW",6,132,"Kill","Exec. & Speed","One-shot",248.119995117188,"SoD",1,44.98,25083738,-16679,58275,NA
"Jpy1cQC9DTnmwgFW",6,132,"Kill","Exec. & Speed","One-shot",248.119995117188,"DV",2,96,13422227,-16943,58751,NA
"tPakBzxRZ7Dn8wY6",6,159,"Kill","Execution","One-shot",245.839996337891,"DV",1,50.993,25255499,-11479,57457,NA
"tPakBzxRZ7Dn8wY6",6,159,"Kill","Execution","One-shot",245.839996337891,"SoD",2,89.985,17002562,-11546,55329,NA
"tPakBzxRZ7Dn8wY6",6,159,"Kill","Execution","One-shot",245.839996337891,"LV",3,140.986,6934729,-11055,57860,NA
"QLXTC697xnrPftpY",6,305,"Wipe","Exec. & Speed","Log w/ wipe(s)",248,"LV",1,50.999,26526472,-14206,56080,NA
"QLXTC697xnrPftpY",6,305,"Wipe","Exec. & Speed","Log w/ wipe(s)",248,"SoL",2,89.989,21190915,-14206,56080,NA
"QLXTC697xnrPftpY",6,305,"Wipe","Exec. & Speed","Log w/ wipe(s)",248,"SoD",3,134.991,15819180,-14366,56116,NA
"QLXTC697xnrPftpY",6,305,"Wipe","Exec. & Speed","Log w/ wipe(s)",248,"DV",4,186.005,10676972,-14457,56140,NA
"QLXTC697xnrPftpY",6,305,"Wipe","Exec. & Speed","Log w/ wipe(s)",248,"SoD",5,225.007,5905814,-14003,56202,NA
"QLXTC697xnrPftpY",6,305,"Wipe","Exec. & Speed","Log w/ wipe(s)",248,"DV",6,276.027,21166233,-14205,55616,NA
"QLXTC697xnrPftpY",7,131,"Kill","Exec. & Speed","Log w/ wipe(s)",247.919998168945,"DV",1,51.007,24460582,-14218,56355,NA
"QLXTC697xnrPftpY",7,131,"Kill","Exec. & Speed","Log w/ wipe(s)",247.919998168945,"SoL",2,89.989,13318289,-13882,56277,NA
"Xk9DMaQx4nmrR3GP",6,142,"Kill","Execution","One-shot",248.639999389648,"DV",1,50.976,23620019,-16452,57634,NA
"Xk9DMaQx4nmrR3GP",6,142,"Kill","Execution","One-shot",248.639999389648,"SoL",2,89.963,13434259,-16113,57799,NA
"Xk9DMaQx4nmrR3GP",6,142,"Kill","Execution","One-shot",248.639999389648,"SoD",3,134.949,1993021,-16452,57634,NA
"Xk9DMaQx4nmrR3GP",13,154,"Kill","Execution","One-shot",247.399993896484,"SoD",1,44.964,25001774,-15879,58070,NA
"Xk9DMaQx4nmrR3GP",13,154,"Kill","Execution","One-shot",247.399993896484,"LV",2,95.988,15166127,-15732,58129,NA
"Xk9DMaQx4nmrR3GP",13,154,"Kill","Execution","One-shot",247.399993896484,"DV",3,140.977,4486166,-15847,57712,NA
"7cQyF3PrwNRkAMmV",6,125,"Kill","Execution","One-shot",248.479995727539,"DV",1,50.961,21419132,-15269,57776,NA
"7cQyF3PrwNRkAMmV",6,125,"Kill","Execution","One-shot",248.479995727539,"SoL",2,89.987,10086293,-15446,58024,NA
"23zDJQXfchGpmZPM",6,136,"Kill","Execution","One-shot",245.080001831055,"LV",1,51.016,22788537,-16575,54642,NA
"23zDJQXfchGpmZPM",6,136,"Kill","Execution","One-shot",245.080001831055,"SoL",2,90.065,12325150,-16575,54642,NA
"Y63ZmXjgAzL28kBC",6,134,"Kill","Execution","One-shot",247.720001220703,"DV",1,51.006,25142929,-13405,56517,NA
"Y63ZmXjgAzL28kBC",6,134,"Kill","Execution","One-shot",247.720001220703,"SoL",2,89.982,14524884,-13741,56467,NA
"nxr31Q9wAWj6bvCf",6,142,"Kill","Execution","One-shot",246.119995117188,"LV",1,50.971,25238451,-16169,58270,NA
"nxr31Q9wAWj6bvCf",6,142,"Kill","Execution","One-shot",246.119995117188,"SoL",2,89.971,15843136,-16169,58270,NA
"nxr31Q9wAWj6bvCf",6,142,"Kill","Execution","One-shot",246.119995117188,"SoD",3,134.984,2290755,-16382,57977,NA
"qLQVG4dnK9DBTmh7",6,130,"Kill","Execution","One-shot",248.479995727539,"DV",1,51.014,22311488,-16916,58100,NA
"qLQVG4dnK9DBTmh7",6,130,"Kill","Execution","One-shot",248.479995727539,"SoD",2,90.002,11864946,-16916,58100,NA
"vYBGf3dJhpD7LFbj",6,146,"Kill","Execution","One-shot",244.800003051758,"SoL",1,44.982,26717740,-17215,58159,NA
"vYBGf3dJhpD7LFbj",6,146,"Kill","Execution","One-shot",244.800003051758,"DV",2,96.016,14922486,-17036,58229,NA
"vYBGf3dJhpD7LFbj",6,146,"Kill","Execution","One-shot",244.800003051758,"SoD",3,134.999,2503106,-17036,58229,NA
"4yfJ9GYwKHdbz2Bp",4,152,"Kill","Execution","One-shot",248.440002441406,"LV",1,51.008,24803221,-11477,57786,NA
"4yfJ9GYwKHdbz2Bp",4,152,"Kill","Execution","One-shot",248.440002441406,"DV",2,96.021,14283147,-11278,57722,NA
"4yfJ9GYwKHdbz2Bp",4,152,"Kill","Execution","One-shot",248.440002441406,"SoL",3,134.983,5286537,-11406,54837,NA
"FTwbzkatx9mWG3B8",6,133,"Kill","Execution","One-shot",249.160003662109,"SoD",1,44.977,24830809,-17460,57910,NA
"FTwbzkatx9mWG3B8",6,133,"Kill","Execution","One-shot",249.160003662109,"DV",2,95.998,13078604,-17419,57821,NA
"N1m7DVg8fPFMXATG",7,135,"Kill","Execution","One-shot",246.960006713867,"SoL",1,44.954,27317464,-15891,58265,NA
"N1m7DVg8fPFMXATG",7,135,"Kill","Execution","One-shot",246.960006713867,"DV",2,96.021,16010747,-16166,58085,NA
"N1m7DVg8fPFMXATG",7,135,"Kill","Execution","One-shot",246.960006713867,"SoD",3,134.977,39502,-16166,58085,NA
"hTzdjafWr3JcvKtF",7,132,"Kill","Execution","One-shot",249.119995117188,"DV",1,51.045,21461401,-16527,54419,NA
"hTzdjafWr3JcvKtF",7,132,"Kill","Execution","One-shot",249.119995117188,"SoL",2,90.028,10750649,-16730,54271,NA
"WMqHbnVY3jdAyhpG",6,110,"Wipe","Execution","Log w/ wipe(s)",245.160003662109,"DV",1,50.974,26759746,-14028,55970,NA
"WMqHbnVY3jdAyhpG",6,110,"Wipe","Execution","Log w/ wipe(s)",245.160003662109,"SoL",2,89.975,21490073,-13716,56420,NA
"WMqHbnVY3jdAyhpG",7,153,"Kill","Execution","Log w/ wipe(s)",245.320007324219,"LV",1,50.976,26740392,-13682,56275,NA
"WMqHbnVY3jdAyhpG",7,153,"Kill","Execution","Log w/ wipe(s)",245.320007324219,"SoL",2,89.977,17298325,-13297,56388,NA
"WMqHbnVY3jdAyhpG",7,153,"Kill","Execution","Log w/ wipe(s)",245.320007324219,"DV",3,141.011,3770911,-13631,56073,NA
"btaGC8kvNLgFd9mf",52,136,"Kill","Exec. & Speed","One-shot",247.880004882812,"LV",1,50.973,26057300,-16128,58326,NA
"btaGC8kvNLgFd9mf",52,136,"Kill","Exec. & Speed","One-shot",247.880004882812,"DV",2,96.057,15343194,-16775,57846,NA
"btaGC8kvNLgFd9mf",52,136,"Kill","Exec. & Speed","One-shot",247.880004882812,"SoD",3,134.979,419805,-16775,57846,NA
"gTd2QVR18K34tnDY",7,143,"Kill","Execution","One-shot",246.800003051758,"SoD",1,44.954,26258289,-15709,58363,NA
"gTd2QVR18K34tnDY",7,143,"Kill","Execution","One-shot",246.800003051758,"DV",2,95.984,13338471,-15709,58363,NA
"gTd2QVR18K34tnDY",7,143,"Kill","Execution","One-shot",246.800003051758,"SoL",3,134.942,1688251,-15972,58575,NA
"axb3kpK1WT4nQLy8",6,144,"Kill","Execution","One-shot",245.559997558594,"SoD",1,44.979,25623028,-16978,57930,NA
"axb3kpK1WT4nQLy8",6,144,"Kill","Execution","One-shot",245.559997558594,"DV",2,96.008,14522640,-16844,58323,NA
"axb3kpK1WT4nQLy8",6,144,"Kill","Execution","One-shot",245.559997558594,"SoL",3,134.962,2959724,-16733,58441,NA
"ajzJZQ6kpRfAKXyT",6,150,"Wipe","Execution","Log w/ wipe(s)",248.360000610352,"DV",1,51.032,24515612,-15874,54315,NA
"ajzJZQ6kpRfAKXyT",6,150,"Wipe","Execution","Log w/ wipe(s)",248.360000610352,"SoD",2,90.019,15875112,-16341,57964,NA
"ajzJZQ6kpRfAKXyT",6,150,"Wipe","Execution","Log w/ wipe(s)",248.360000610352,"LV",3,140.975,7894715,-15097,58765,NA
"ajzJZQ6kpRfAKXyT",7,154,"Kill","Execution","Log w/ wipe(s)",248.600006103516,"DV",1,51.046,25150472,-15404,54848,NA
"ajzJZQ6kpRfAKXyT",7,154,"Kill","Execution","Log w/ wipe(s)",248.600006103516,"LV",2,96.163,15860107,-16475,57936,NA
"ajzJZQ6kpRfAKXyT",7,154,"Kill","Execution","Log w/ wipe(s)",248.600006103516,"SoL",3,134.991,4203120,-16683,54787,NA
"ajzJZQ6kpRfAKXyT",15,150,"Kill","Execution","Log w/ wipe(s)",246.479995727539,"SoD",1,44.919,26548893,-15594,54624,NA
"ajzJZQ6kpRfAKXyT",15,150,"Kill","Execution","Log w/ wipe(s)",246.479995727539,"LV",2,95.869,14977105,-15871,54516,NA
"ajzJZQ6kpRfAKXyT",15,150,"Kill","Execution","Log w/ wipe(s)",246.479995727539,"DV",3,140.813,3570468,-15594,54624,NA
"xnPRbBf62YQJydGW",7,150,"Kill","Execution","One-shot",246.479995727539,"SoD",1,44.98,26548893,-15594,54624,NA
"xnPRbBf62YQJydGW",7,150,"Kill","Execution","One-shot",246.479995727539,"LV",2,95.991,14977105,-15871,54516,NA
"xnPRbBf62YQJydGW",7,150,"Kill","Execution","One-shot",246.479995727539,"DV",3,140.983,3570468,-15594,54624,NA
"62z34hjdmM1YFpHb",7,148,"Kill","Execution","One-shot",246.880004882812,"DV",1,51.008,24743382,-13883,56339,NA
"62z34hjdmM1YFpHb",7,148,"Kill","Execution","One-shot",246.880004882812,"LV",2,96.018,14085455,-14106,56622,NA
"62z34hjdmM1YFpHb",7,148,"Kill","Execution","One-shot",246.880004882812,"SoD",3,134.998,3513426,-13883,56339,NA
"bx1PKfB6DcJWhpZT",6,136,"Kill","Exec. & Speed","One-shot",246.240005493164,"SoL",1,44.999,27164140,-15178,54040,NA
"bx1PKfB6DcJWhpZT",6,136,"Kill","Exec. & Speed","One-shot",246.240005493164,"LV",2,96.036,15397477,-15178,54040,NA
"jm4DZCghHvY2WfGQ",6,141,"Kill","Execution","One-shot",244.720001220703,"DV",1,50.917,24227416,-17112,58550,NA
"jm4DZCghHvY2WfGQ",6,141,"Kill","Execution","One-shot",244.720001220703,"SoL",2,89.897,14061077,-16785,58448,NA
"jm4DZCghHvY2WfGQ",6,141,"Kill","Execution","One-shot",244.720001220703,"LV",3,140.891,22523,-16785,58448,NA
"dzqJnByaZAcYXxRk",7,136,"Kill","Exec. & Speed","One-shot",245.839996337891,"DV",1,50.988,21779560,-16072,58312,NA
"dzqJnByaZAcYXxRk",7,136,"Kill","Exec. & Speed","One-shot",245.839996337891,"SoD",2,89.989,11454408,-16072,58312,NA
"JWbya3khM8H1wGDX",6,145,"Kill","Execution","One-shot",245.800003051758,"SoD",1,45.047,24567029,-16694,54325,NA
"JWbya3khM8H1wGDX",6,145,"Kill","Execution","One-shot",245.800003051758,"DV",2,96.026,11996664,-16694,54325,NA
"JWbya3khM8H1wGDX",6,145,"Kill","Execution","One-shot",245.800003051758,"SoL",3,134.989,1899276,-16326,58108,NA
"gP1GMbWcAKHTCxnF",6,144,"Kill","Execution","One-shot",245.479995727539,"SoD",1,45.02,27508523,-16822,58182,NA
"gP1GMbWcAKHTCxnF",6,144,"Kill","Execution","One-shot",245.479995727539,"DV",2,95.995,15013736,-16822,58182,NA
"gP1GMbWcAKHTCxnF",6,144,"Kill","Execution","One-shot",245.479995727539,"SoL",3,134.975,2179044,-16817,58429,NA
"PArvV1zHYXLTpQx9",6,141,"Kill","Execution","One-shot",247.839996337891,"DV",1,51.025,24369111,-16866,58079,NA
"PArvV1zHYXLTpQx9",6,141,"Kill","Execution","One-shot",247.839996337891,"SoD",2,90.009,14568646,-16744,58126,NA
